"GeneratedAtUtc","FilesAnalyzed","ReportPath","TotalLaunchEvents","UniqueSites","MaxObservedStreak","ViolationCount","Pass"
"12/06/2025 01:23:50","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-05.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-05.json","78","4","1","0","True"
"12/07/2025 11:42:34","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-07.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-07.json","2","2","1","0","True"
"12/10/2025 19:32:40","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-10.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-10.json","8","2","1","0","True"
"12/12/2025 21:52:57","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-12.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-12.json","4","2","1","0","True"
"12/20/2025 20:58:04","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-20.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-20.json","0","0","0","0","True"
"12/21/2025 13:55:45","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-21.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-21.json","0","0","0","0","True"
"12/22/2025 14:13:12","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-22.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-22.json","0","0","0","0","True"
"12/23/2025 04:04:03","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\Run-20251222-210344\2025-12-22.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-22.json","37","2","4","0","True"
"12/23/2025 19:23:09","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-23.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-23.json","111","2","3","0","True"
"2025-12-24T16:33:58.4584197Z","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-24.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-24.json","37","2","1","0","True"
"12/26/2025 15:05:09","C:\Users\Werem\Projects\StateTrace\Logs\IngestionMetrics\2025-12-26.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-2025-12-26.json","37","2","1","0","True"
"12/26/2025 21:52:58","C:\Users\Werem\AppData\Local\Temp\b26d0525-c053-4f3d-8c92-0147b8c20aaf\metrics.json","C:\Users\Werem\AppData\Local\Temp\b26d0525-c053-4f3d-8c92-0147b8c20aaf\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 21:56:13","C:\Users\Werem\AppData\Local\Temp\642852b7-bcd4-46ae-81b8-b5d2e689f0bb\metrics.json","C:\Users\Werem\AppData\Local\Temp\642852b7-bcd4-46ae-81b8-b5d2e689f0bb\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 22:01:15","C:\Users\Werem\AppData\Local\Temp\3a3f1ac4-1e31-44a1-b7aa-4521a1be11f3\metrics.json","C:\Users\Werem\AppData\Local\Temp\3a3f1ac4-1e31-44a1-b7aa-4521a1be11f3\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 22:46:49","C:\Users\Werem\AppData\Local\Temp\728b1c74-0055-4dbd-aa23-308d958ed7e7\metrics.json","C:\Users\Werem\AppData\Local\Temp\728b1c74-0055-4dbd-aa23-308d958ed7e7\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 22:46:49","C:\Users\Werem\AppData\Local\Temp\728b1c74-0055-4dbd-aa23-308d958ed7e7\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-154649.json","0","0","0","0","True"
"12/26/2025 22:51:31","C:\Users\Werem\AppData\Local\Temp\HarnessSmokeExistingTest\metrics.json","C:\Users\Werem\AppData\Local\Temp\HarnessSmokeExistingTest\scheduler.json","1","1","1","0","True"
"12/26/2025 22:54:44","C:\Users\Werem\AppData\Local\Temp\8eef81fe-8302-41bb-bfb7-2da8c48b60b9\metrics.json","C:\Users\Werem\AppData\Local\Temp\8eef81fe-8302-41bb-bfb7-2da8c48b60b9\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 22:54:44","C:\Users\Werem\AppData\Local\Temp\8eef81fe-8302-41bb-bfb7-2da8c48b60b9\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\8eef81fe-8302-41bb-bfb7-2da8c48b60b9\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/26/2025 22:54:44","C:\Users\Werem\AppData\Local\Temp\8eef81fe-8302-41bb-bfb7-2da8c48b60b9\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-155444.json","0","0","0","0","True"
"12/26/2025 23:00:30","C:\Users\Werem\AppData\Local\Temp\6a917435-853d-4d6d-b45a-0fb47eb058c0\metrics.json","C:\Users\Werem\AppData\Local\Temp\6a917435-853d-4d6d-b45a-0fb47eb058c0\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-160029.json","1","1","1","0","True"
"12/26/2025 23:01:24","C:\Users\Werem\AppData\Local\Temp\45aeb8e0-071a-4c14-b652-c3af4390e66b\metrics.json","C:\Users\Werem\AppData\Local\Temp\45aeb8e0-071a-4c14-b652-c3af4390e66b\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 23:01:25","C:\Users\Werem\AppData\Local\Temp\45aeb8e0-071a-4c14-b652-c3af4390e66b\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\45aeb8e0-071a-4c14-b652-c3af4390e66b\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/26/2025 23:01:25","C:\Users\Werem\AppData\Local\Temp\45aeb8e0-071a-4c14-b652-c3af4390e66b\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-160125.json","0","0","0","0","True"
"12/26/2025 23:02:51","C:\Users\Werem\AppData\Local\Temp\e88605b3-4e7f-411d-b207-2ef3b0f22e67\metrics.json","C:\Users\Werem\AppData\Local\Temp\e88605b3-4e7f-411d-b207-2ef3b0f22e67\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-160251.json","1","1","1","0","True"
"12/26/2025 23:27:44","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\SyntheticSmoke\Synthetic-5.1\ParserSchedulerLaunch-smoke-20251226-162743.json","2","2","1","0","True"
"12/26/2025 23:28:51","C:\Users\Werem\AppData\Local\Temp\6df17273-98a8-4a90-9c61-e5c2bf66fb2b\metrics.json","C:\Users\Werem\AppData\Local\Temp\6df17273-98a8-4a90-9c61-e5c2bf66fb2b\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 23:28:51","C:\Users\Werem\AppData\Local\Temp\6df17273-98a8-4a90-9c61-e5c2bf66fb2b\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\6df17273-98a8-4a90-9c61-e5c2bf66fb2b\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/26/2025 23:28:52","C:\Users\Werem\AppData\Local\Temp\6df17273-98a8-4a90-9c61-e5c2bf66fb2b\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-162852.json","0","0","0","0","True"
"12/26/2025 23:30:25","C:\Users\Werem\AppData\Local\Temp\796989fd-a9f5-4ee2-a8fe-7673de728639\metrics.json","C:\Users\Werem\AppData\Local\Temp\796989fd-a9f5-4ee2-a8fe-7673de728639\OutputRoot\Logs\Reports\SyntheticSmoke\Synthetic\ParserSchedulerLaunch-smoke-20251226-163025.json","1","1","1","0","True"
"12/26/2025 23:36:11","C:\Users\Werem\AppData\Local\Temp\8f0b1154-84a3-45a6-8e56-3ad9a6e88f97\metrics.json","C:\Users\Werem\AppData\Local\Temp\8f0b1154-84a3-45a6-8e56-3ad9a6e88f97\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 23:36:12","C:\Users\Werem\AppData\Local\Temp\8f0b1154-84a3-45a6-8e56-3ad9a6e88f97\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\8f0b1154-84a3-45a6-8e56-3ad9a6e88f97\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/26/2025 23:36:12","C:\Users\Werem\AppData\Local\Temp\8f0b1154-84a3-45a6-8e56-3ad9a6e88f97\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-163612.json","0","0","0","0","True"
"12/26/2025 23:39:52","C:\Users\Werem\AppData\Local\Temp\05dab7f4-4e40-4e54-a2d9-4d86309edeb2\metrics.json","C:\Users\Werem\AppData\Local\Temp\05dab7f4-4e40-4e54-a2d9-4d86309edeb2\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 23:39:53","C:\Users\Werem\AppData\Local\Temp\05dab7f4-4e40-4e54-a2d9-4d86309edeb2\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\05dab7f4-4e40-4e54-a2d9-4d86309edeb2\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/26/2025 23:39:53","C:\Users\Werem\AppData\Local\Temp\05dab7f4-4e40-4e54-a2d9-4d86309edeb2\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-163953.json","0","0","0","0","True"
"12/26/2025 23:43:02","C:\Users\Werem\AppData\Local\Temp\286d2632-b600-4b32-8e68-ad22cf8e9026\metrics.json","C:\Users\Werem\AppData\Local\Temp\286d2632-b600-4b32-8e68-ad22cf8e9026\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/26/2025 23:43:02","C:\Users\Werem\AppData\Local\Temp\286d2632-b600-4b32-8e68-ad22cf8e9026\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\286d2632-b600-4b32-8e68-ad22cf8e9026\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/26/2025 23:43:02","C:\Users\Werem\AppData\Local\Temp\286d2632-b600-4b32-8e68-ad22cf8e9026\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-164302.json","0","0","0","0","True"
"12/26/2025 23:44:51","C:\Users\Werem\AppData\Local\Temp\b8bc8be9-3b3a-4a95-8386-d8c7b3ecdb2a\metrics.json","C:\Users\Werem\AppData\Local\Temp\b8bc8be9-3b3a-4a95-8386-d8c7b3ecdb2a\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251226-164451.json","1","1","1","0","True"
"12/27/2025 16:07:15","C:\Users\Werem\AppData\Local\Temp\880d8c9f-2c20-4611-9a2d-5a5ce6c3e95f\metrics.json","C:\Users\Werem\AppData\Local\Temp\880d8c9f-2c20-4611-9a2d-5a5ce6c3e95f\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/27/2025 16:07:15","C:\Users\Werem\AppData\Local\Temp\880d8c9f-2c20-4611-9a2d-5a5ce6c3e95f\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\880d8c9f-2c20-4611-9a2d-5a5ce6c3e95f\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/27/2025 16:07:15","C:\Users\Werem\AppData\Local\Temp\880d8c9f-2c20-4611-9a2d-5a5ce6c3e95f\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-090715.json","0","0","0","0","True"
"12/27/2025 16:07:29","C:\Users\Werem\AppData\Local\Temp\65ba526f-cae1-4f08-aa54-43c616c17316\metrics.json","C:\Users\Werem\AppData\Local\Temp\65ba526f-cae1-4f08-aa54-43c616c17316\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-090729.json","1","1","1","0","True"
"12/27/2025 16:27:07","C:\Users\Werem\AppData\Local\Temp\70884581-81d3-4e12-8818-9b4d0bd3eeb4\metrics.json","C:\Users\Werem\AppData\Local\Temp\70884581-81d3-4e12-8818-9b4d0bd3eeb4\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/27/2025 16:27:07","C:\Users\Werem\AppData\Local\Temp\70884581-81d3-4e12-8818-9b4d0bd3eeb4\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\70884581-81d3-4e12-8818-9b4d0bd3eeb4\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/27/2025 16:27:07","C:\Users\Werem\AppData\Local\Temp\70884581-81d3-4e12-8818-9b4d0bd3eeb4\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-092707.json","0","0","0","0","True"
"12/27/2025 16:27:19","C:\Users\Werem\AppData\Local\Temp\dca2218d-1e5f-432c-b18f-84f6c0822dbb\metrics.json","C:\Users\Werem\AppData\Local\Temp\dca2218d-1e5f-432c-b18f-84f6c0822dbb\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-092719.json","1","1","1","0","True"
"12/27/2025 16:28:26","C:\Users\Werem\AppData\Local\Temp\e513a13a-4417-4a29-a83c-49a32d8be0d6\metrics.json","C:\Users\Werem\AppData\Local\Temp\e513a13a-4417-4a29-a83c-49a32d8be0d6\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/27/2025 16:28:27","C:\Users\Werem\AppData\Local\Temp\e513a13a-4417-4a29-a83c-49a32d8be0d6\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\e513a13a-4417-4a29-a83c-49a32d8be0d6\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/27/2025 16:28:27","C:\Users\Werem\AppData\Local\Temp\e513a13a-4417-4a29-a83c-49a32d8be0d6\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-092827.json","0","0","0","0","True"
"12/27/2025 16:28:41","C:\Users\Werem\AppData\Local\Temp\dfc772f2-9b27-4f41-b53a-5bbc1f060535\metrics.json","C:\Users\Werem\AppData\Local\Temp\dfc772f2-9b27-4f41-b53a-5bbc1f060535\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-092841.json","1","1","1","0","True"
"12/27/2025 23:42:47","C:\Users\Werem\AppData\Local\Temp\7d22d61f-1b51-4f0d-8625-ebeffb218d54\metrics.json","C:\Users\Werem\AppData\Local\Temp\7d22d61f-1b51-4f0d-8625-ebeffb218d54\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/27/2025 23:42:47","C:\Users\Werem\AppData\Local\Temp\7d22d61f-1b51-4f0d-8625-ebeffb218d54\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\7d22d61f-1b51-4f0d-8625-ebeffb218d54\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/27/2025 23:42:47","C:\Users\Werem\AppData\Local\Temp\7d22d61f-1b51-4f0d-8625-ebeffb218d54\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-164247.json","0","0","0","0","True"
"12/27/2025 23:43:06","C:\Users\Werem\AppData\Local\Temp\2e4f179d-325c-41aa-b0b5-8de4c37a12f0\metrics.json","C:\Users\Werem\AppData\Local\Temp\2e4f179d-325c-41aa-b0b5-8de4c37a12f0\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-164306.json","1","1","1","0","True"
"12/27/2025 23:45:26","C:\Users\Werem\AppData\Local\Temp\9a346091-658e-4a44-b8f9-c7ad1de322cd\metrics.json","C:\Users\Werem\AppData\Local\Temp\9a346091-658e-4a44-b8f9-c7ad1de322cd\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/27/2025 23:45:27","C:\Users\Werem\AppData\Local\Temp\9a346091-658e-4a44-b8f9-c7ad1de322cd\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\9a346091-658e-4a44-b8f9-c7ad1de322cd\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/27/2025 23:45:27","C:\Users\Werem\AppData\Local\Temp\9a346091-658e-4a44-b8f9-c7ad1de322cd\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-164527.json","0","0","0","0","True"
"12/27/2025 23:45:45","C:\Users\Werem\AppData\Local\Temp\895cbdb1-ed00-476f-91d1-eda72940af88\metrics.json","C:\Users\Werem\AppData\Local\Temp\895cbdb1-ed00-476f-91d1-eda72940af88\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-164544.json","1","1","1","0","True"
"12/28/2025 01:44:27","C:\Users\Werem\AppData\Local\Temp\8fa35563-1623-45cc-b87f-aa8ace6c97a0\metrics.json","C:\Users\Werem\AppData\Local\Temp\8fa35563-1623-45cc-b87f-aa8ace6c97a0\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/28/2025 01:44:27","C:\Users\Werem\AppData\Local\Temp\8fa35563-1623-45cc-b87f-aa8ace6c97a0\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\8fa35563-1623-45cc-b87f-aa8ace6c97a0\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/28/2025 01:44:28","C:\Users\Werem\AppData\Local\Temp\8fa35563-1623-45cc-b87f-aa8ace6c97a0\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-184428.json","0","0","0","0","True"
"12/28/2025 01:44:59","C:\Users\Werem\AppData\Local\Temp\aabe8880-5762-4311-928d-440ccbad26d1\metrics.json","C:\Users\Werem\AppData\Local\Temp\aabe8880-5762-4311-928d-440ccbad26d1\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-184459.json","1","1","1","0","True"
"12/28/2025 02:15:36","C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\metrics.json","C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/28/2025 02:15:37","C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/28/2025 02:15:37","C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-191537.json","0","0","0","0","True"
"12/28/2025 02:16:02","C:\Users\Werem\AppData\Local\Temp\7560a03e-3b7d-4cdb-a326-0da8ae7c70a1\metrics.json","C:\Users\Werem\AppData\Local\Temp\7560a03e-3b7d-4cdb-a326-0da8ae7c70a1\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-191602.json","1","1","1","0","True"
"12/28/2025 02:18:53","C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\metrics.json","C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/28/2025 02:18:53","C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/28/2025 02:18:53","C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-191853.json","0","0","0","0","True"
"12/28/2025 02:19:18","C:\Users\Werem\AppData\Local\Temp\378a0535-4317-4c6b-906f-92f74353e240\metrics.json","C:\Users\Werem\AppData\Local\Temp\378a0535-4317-4c6b-906f-92f74353e240\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-191918.json","1","1","1","0","True"
"12/28/2025 02:21:09","C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\metrics.json","C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/28/2025 02:21:09","C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/28/2025 02:21:09","C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-192109.json","0","0","0","0","True"
"12/28/2025 02:21:36","C:\Users\Werem\AppData\Local\Temp\49ef3e5e-0334-4446-afa2-0641acdd0960\metrics.json","C:\Users\Werem\AppData\Local\Temp\49ef3e5e-0334-4446-afa2-0641acdd0960\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251227-192136.json","1","1","1","0","True"
"12/28/2025 23:28:01","C:\Users\Werem\AppData\Local\Temp\16762cbd-4ebf-40c7-ab95-d9fba8acba83\metrics.json","C:\Users\Werem\AppData\Local\Temp\16762cbd-4ebf-40c7-ab95-d9fba8acba83\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/28/2025 23:28:02","C:\Users\Werem\AppData\Local\Temp\16762cbd-4ebf-40c7-ab95-d9fba8acba83\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\16762cbd-4ebf-40c7-ab95-d9fba8acba83\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/28/2025 23:28:02","C:\Users\Werem\AppData\Local\Temp\16762cbd-4ebf-40c7-ab95-d9fba8acba83\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251228-162802.json","0","0","0","0","True"
"12/28/2025 23:28:18","C:\Users\Werem\AppData\Local\Temp\494d6996-9824-4ed9-bf81-3974e30cff10\metrics.json","C:\Users\Werem\AppData\Local\Temp\494d6996-9824-4ed9-bf81-3974e30cff10\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251228-162818.json","1","1","1","0","True"
"12/28/2025 23:30:32","C:\Users\Werem\AppData\Local\Temp\133dd97d-5b7b-497b-9953-5957d8532af9\metrics.json","C:\Users\Werem\AppData\Local\Temp\133dd97d-5b7b-497b-9953-5957d8532af9\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/28/2025 23:30:32","C:\Users\Werem\AppData\Local\Temp\133dd97d-5b7b-497b-9953-5957d8532af9\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\133dd97d-5b7b-497b-9953-5957d8532af9\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/28/2025 23:30:33","C:\Users\Werem\AppData\Local\Temp\133dd97d-5b7b-497b-9953-5957d8532af9\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251228-163033.json","0","0","0","0","True"
"12/28/2025 23:30:45","C:\Users\Werem\AppData\Local\Temp\c2501542-46d6-44c0-b43b-c3c969630500\metrics.json","C:\Users\Werem\AppData\Local\Temp\c2501542-46d6-44c0-b43b-c3c969630500\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251228-163045.json","1","1","1","0","True"
"12/28/2025 23:32:16","C:\Users\Werem\AppData\Local\Temp\a867c12d-4cd3-46b9-9c79-25c04fcd89a3\metrics.json","C:\Users\Werem\AppData\Local\Temp\a867c12d-4cd3-46b9-9c79-25c04fcd89a3\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/28/2025 23:32:16","C:\Users\Werem\AppData\Local\Temp\a867c12d-4cd3-46b9-9c79-25c04fcd89a3\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\a867c12d-4cd3-46b9-9c79-25c04fcd89a3\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/28/2025 23:32:16","C:\Users\Werem\AppData\Local\Temp\a867c12d-4cd3-46b9-9c79-25c04fcd89a3\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251228-163216.json","0","0","0","0","True"
"12/28/2025 23:32:31","C:\Users\Werem\AppData\Local\Temp\cb879cba-6e43-4b21-afbc-e69572aadfda\metrics.json","C:\Users\Werem\AppData\Local\Temp\cb879cba-6e43-4b21-afbc-e69572aadfda\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251228-163231.json","1","1","1","0","True"
"12/28/2025 23:37:04","C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\metrics.json","C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/28/2025 23:37:04","C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/28/2025 23:37:05","C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251228-163705.json","0","0","0","0","True"
"12/28/2025 23:37:22","C:\Users\Werem\AppData\Local\Temp\26a06e82-abbb-449d-80b1-998478b1d24e\metrics.json","C:\Users\Werem\AppData\Local\Temp\26a06e82-abbb-449d-80b1-998478b1d24e\OutputRoot\Logs\Reports\ParserSchedulerLaunch-smoke-20251228-163722.json","1","1","1","0","True"
"12/28/2025 23:39:22","C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\metrics.json","C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\ParserSchedulerLaunch.json","2","2","1","0","True"
"12/28/2025 23:39:22","C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\metrics-existing.json","C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\ParserSchedulerLaunch-existing.json","1","1","1","0","True"
"12/28/2025 23:39:22","C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\metrics-missing-report.json","C:\Users\Werem\Projects\StateTrace\Logs\Reports\ParserSchedulerLaunch-smoke-20251228-163922.json","0","0","0","0","True"
